subject,channel,aperiodic_exponent_NS,aperiodic_offset_NS,aperiodic_exponent_SD,aperiodic_offset_SD,ap_delta_NS,ap_delta_SD,diff_ap_delta,ap_theta_NS,ap_theta_SD,diff_ap_theta,ap_alpha_NS,ap_alpha_SD,diff_ap_alpha,ap_beta_NS,ap_beta_SD,diff_ap_beta,ap_gamma_NS,ap_gamma_SD,diff_ap_gamma,diff_exponent,diff_offset
sub-57,P6,1.0558428128151105,-11.306657415481627,1.173952572596259,-11.15069715534984,-11.72681951356958,-11.617859852269357,0.10895966130022394,-12.12826282048229,-12.064209817606715,0.0640530028755748,-12.362500228296739,-12.324649727946099,0.03785050035063975,-12.680340585660316,-12.678044665784471,0.0022959198758449872,-12.936950562606349,-12.963359808278522,-0.026409245672173398,0.11810975978114846,0.15596026013178665
sub-57,P8,1.1094894045872776,-11.01902245236284,1.1105047126398144,-11.173117854400656,-11.460532675645835,-11.615032109378882,-0.1544994337330472,-11.882373019829835,-12.037258485098256,-0.15488546526842129,-12.128511856950118,-12.28362256704047,-0.15511071009035327,-12.462501447602259,-12.617917795871264,-0.1554163482690054,-12.73214958753127,-12.88781269428818,-0.15566310675690964,0.0010153080525368008,-0.15409540203781624
sub-57,POz,0.919172467725324,-11.378981270996483,1.1912237398677832,-11.275469182898492,-11.744756770774197,-11.749504768271814,-0.004747997497617007,-12.094236476075164,-12.202421425563287,-0.1081849494881233,-12.298153738721808,-12.466692922766276,-0.16853918404446766,-12.574852222695613,-12.825287000013505,-0.2504347773178921,-12.798246105657741,-13.114799693299762,-0.31655358764202113,0.27205127214245917,0.1035120880979914
sub-57,PO4,1.0825026120518504,-11.28102050113056,1.153543982106965,-11.256127832303216,-11.711791599957978,-11.71516913454644,-0.0033775345884610175,-12.12337126224227,-12.153759524352278,-0.030388262110008668,-12.363523113182412,-12.409671814410181,-0.046148701227769706,-12.689388869794628,-12.756923154342052,-0.06753428454742405,-12.952478192325527,-13.037278232827147,-0.08480004050161938,0.07104137005511468,0.024892668827344977
sub-57,PO8,0.9704823930414792,-11.291495766153131,1.1712753617946023,-11.021907114077374,-11.677689538056118,-11.488004441707261,0.18968509634885677,-12.04667785377367,-11.933336501401397,0.11334135237227194,-12.26197815919461,-12.193182475871977,0.06879568332263375,-12.554122469763858,-12.545771492954334,0.008350976809524013,-12.789986616853064,-12.830435971359227,-0.040449354506163715,0.20079296875312314,0.26958865207575755
sub-57,O2,1.1153577508082686,-10.98886911704073,1.0244912598409934,-11.212850960989943,-11.432714590069796,-11.620537021815494,-0.18782243174569757,-11.856786145457272,-12.010060115842327,-0.15327397038505453,-12.104226867848999,-12.237342220830936,-0.1331153529819371,-12.4399830067386,-12.545744820338658,-0.10576181360005776,-12.711057378082176,-12.794735177026576,-0.0836777989444002,-0.09086649096727517,-0.22398184394921294
sub-59,Fp1,0.8420121786816104,-11.462633775393227,1.0054891905569172,-10.867096202603513,-11.79770410907975,-11.267220579813372,0.5304835292663768,-12.117846605072579,-11.649518873482616,0.4683277315899623,-12.304645954074838,-11.87258539316043,0.43206056091440814,-12.558116876572383,-12.175267799833959,0.38284907673842383,-12.762757873449257,-12.419639930682074,0.3431179427671829,0.16347701187530683,0.5955375727897145
sub-59,AF3,0.827751581590792,-11.547673251443053,0.8871848337575375,-11.351344728609051,-11.877068722999585,-11.704391069048226,0.17267765395135903,-12.191789179664966,-12.041708716318885,0.1500804633460806,-12.375424833033845,-12.238529562366589,0.1368952706672566,-12.624602888050974,-12.50559880902577,0.11900407902520449,-12.825778017237795,-12.721218479846277,0.10455953739151802,0.059433252166745554,0.19632852283400126
sub-59,AF7,1.0250468926450311,-11.075486072680654,0.1225651368680809,-11.53429583483042,-11.483393242029063,-11.583069406458593,-0.09967616442953009,-11.873127593894253,-11.62967004933776,0.2434575445564935,-12.100532965325685,-11.656860971698501,0.44367199362718424,-12.409102826973996,-11.693756754318455,0.7153460726555405,-12.658228223574394,-11.723544746019842,0.9346834775545521,-0.9024817557769502,-0.458809762149766
sub-59,Fz,1.045481410109392,-11.519689309454163,0.9450585544471022,-11.510786773197944,-11.93572819085955,-11.886863382550207,0.04886480830934303,-12.333231975983642,-12.246185269026716,0.08704670695692585,-12.565170719563556,-12.455845327645047,0.10932539191850843,-12.87989198391556,-12.740336300192466,0.1395556837230938,-13.13398374576634,-12.97002148715958,0.1639622586067606,-0.10042285566228992,0.008902536256218951
sub-59,F1,0.9935003177790352,-11.556336831639843,0.9467977093091277,-11.484893310336703,-11.951690356712504,-11.861661998989844,0.0900283577226606,-12.329430346176146,-12.22164513169597,0.10778521448017564,-12.54983714941888,-12.43169101964583,0.11814612977304861,-12.848910545772066,-12.716705529973826,0.13220501579823996,-13.090368924374296,-12.946813397744968,0.1435555266293278,-0.04670260846990759,0.07144352130313969
sub-59,F3,0.9727266671160768,-11.508394490472584,0.8659786352890577,-11.428098848193644,-11.895481348820278,-11.77270639383037,0.12277495498990731,-12.265322962770474,-12.101961206049346,0.16336175672112851,-12.48112115758866,-12.2940774834827,0.18704367410595957,-12.773941061972852,-12.554763028308866,0.21917803366398658,-13.010350653053866,-12.76522878603354,0.2451218670203268,-0.10674803182701909,0.0802956422789407
sub-59,F5,0.980701208966777,-11.319209111468073,0.6821557075233295,-11.346547093839852,-11.70946935906899,-11.618004142007367,0.09146521706162325,-12.082342983478322,-11.877367410605471,0.20497557287285062,-12.29991032043485,-12.028702801363181,0.2712075190716696,-12.59513080111778,-12.23405213104109,0.36107867007669014,-12.833478509289355,-12.399841923097778,0.43363658619157697,-0.2985455014434475,-0.027337982371779646
sub-59,F7,1.0537975125960732,-11.137827011430025,0.8131175484278681,-11.107242699610444,-11.557175202731077,-11.430814703883215,0.1263604988478626,-11.957840863507833,-11.739971136628473,0.21786972687936057,-12.191624524026098,-11.920360248038312,0.2712642759877859,-12.508849184673608,-12.16513302011586,0.34371616455774756,-12.764962075845428,-12.362751522438352,0.4022105534070768,-0.24067996416820514,0.03058431181958099
sub-59,FC1,1.0051941787473386,-11.934853852764466,0.8850078843001825,-11.972451487337375,-12.334860832972263,-12.324631532490612,0.010229300481650938,-12.717046959835066,-12.661121479104946,0.055925480730120825,-12.940048031511804,-12.857459371637558,0.08258865987424535,-13.242641630781575,-13.12387329121103,0.11876833957054522,-13.48694206253515,-13.338963880483334,0.14797818205181557,-0.12018629444715612,-0.037597634572909655
sub-59,FC3,0.9957808403016226,-11.609479334869174,0.8833314155029133,-11.673186077976244,-12.005740371094252,-12.024698989121756,-0.018958618027504315,-12.384347440857958,-12.360551523452989,0.023795917404969558,-12.605260175170796,-12.556517493479157,0.04874268169163898,-12.90502007720907,-12.822426745657857,0.0825933315512124,-13.147032709555175,-13.037109889224988,0.10992282033018697,-0.11244942479870934,-0.06370674310706903
sub-59,FC5,0.9096613353542494,-11.417396008034649,0.9009841523941856,-11.347673246747076,-11.779386647714135,-11.706210888164188,0.07317575954994737,-12.125250113566214,-12.04877519150846,0.07647492205775386,-12.327057343388898,-12.248657399141262,0.07839994424763574,-12.60089269122628,-12.5198806546298,0.08101203659647993,-12.821975007136144,-12.738854084924958,0.08312092221118661,-0.008677182960063812,0.06972276128757215
sub-59,FT7,0.8493531342456381,-11.26238846663198,0.8723634595124486,-11.075941274820034,-11.600380060239312,-11.423089597463587,0.17729046277572458,-11.923313670062491,-11.754771991628647,0.1685416784338436,-12.111741600877618,-11.948304734332483,0.16343686654513512,-12.367422371196772,-12.21091230276693,0.15651006842984216,-12.57384749958942,-12.422929815712061,0.15091768387735804,0.023010325266810572,0.18644719181194702
sub-59,Cz,0.7963190649078282,-39.37762811850165,0.6946201946415281,-39.74132634200305,-39.69451533409678,-40.01774350828247,-0.3232281741856937,-39.99728479456401,-40.281845915005086,-0.28456112044107584,-40.173947183409474,-40.43594653664458,-0.2619993532351046,-40.413663108065826,-40.64504805082563,-0.23138494275980293,-40.60719893973272,-40.8138671875094,-0.20666824777668324,-0.10169887026630009,-0.3636982235014017
sub-59,C1,1.018198087230506,-12.196129808436025,1.1732463377584474,-11.854497740705888,-12.601311564098385,-12.32137939852792,0.2799321655704645,-12.988441923152678,-12.767460845440654,0.22098107771202358,-13.21432789566653,-13.027744078464336,0.18658381720219452,-13.520836061450604,-13.380926418432542,0.1399096430180613,-13.768296937747223,-13.666069918989697,0.10222701875752627,0.15504825052794136,0.34163206773013677
sub-59,C3,1.0021693777613891,-11.66709213806014,1.1697561624969388,-11.31082134119816,-12.065895428937358,-11.776314118646361,0.28958131029099654,-12.446931492461363,-12.221068561689126,0.2258629307722373,-12.669261515821528,-12.480577503695098,0.18868401212642993,-12.970944559263614,-12.832709196219469,0.13823536304414574,-13.2145098492879,-13.117004451391491,0.09750539789640911,0.16758678473554967,0.3562707968619794
sub-59,C5,0.7965497986940365,-11.493713895450304,0.926632370351858,-11.354245037177918,-11.810692929250319,-11.722989130671527,0.08770379857879185,-12.113550117296908,-12.075305174813176,0.03824494248373256,-12.29026369414434,-12.280877407529776,0.009386286614564199,-12.530049076591352,-12.5598215459589,-0.029772469367548737,-12.72364098534741,-12.785028469098773,-0.06138748375136238,0.13008257165782144,0.13946885827238553
sub-59,T7,0.4496629447879198,-11.350779400998046,-0.0255038482920254,-11.479435711383948,-11.529718277146445,-11.46928670977345,0.06043156737299604,-11.700685183735958,-11.459589859945913,0.24109532379004506,-11.800442345785966,-11.453931863091922,0.3465104826940433,-11.935804380105727,-11.44625443975116,0.4895499403545678,-12.045089584773516,-11.440056034228274,0.605033550545242,-0.4751667930799452,-0.1286563103859013
sub-59,CP1,1.0559227217197529,-11.713348909994265,0.865464621920413,-11.931858676951014,-12.133542807032425,-12.276261676103365,-0.14271886907094,-12.535016496208991,-12.605321054661191,-0.07030455845220018,-12.769271631714018,-12.797323298871428,-0.02805166715740981,-13.087136044054814,-13.057854110255459,0.029281933799355286,-13.343765441905104,-13.268194943174016,0.07557049873108745,-0.19045809979933992,-0.21850976695674973
sub-59,CP3,0.9957599929014714,-11.5481951918808,0.8131295292545304,-11.652629996649878,-11.94444793209128,-11.976206768572917,-0.03175883648163591,-12.323047075439089,-12.285367756563154,0.03767931887593434,-12.543955184782272,-12.465759525904408,0.0781956588778634,-12.843708811127769,-12.710535904570156,0.13317290655761305,-13.08571637676242,-12.908157318689382,0.1775590580730384,-0.18263046364694102,-0.10443480476907752
sub-59,CP5,0.8521390152108309,-11.353367285001452,0.913476810915963,-11.374272554046453,-11.692467492104232,-11.737781524104056,-0.04531403199982442,-12.016460325188447,-12.085095676657172,-0.06863535146872479,-12.205506300212283,-12.287749364962416,-0.08224306475013243,-12.462025704266308,-12.562733285391595,-0.10070758112528644,-12.66912790773261,-12.78474290703679,-0.11561499930417973,0.06133779570513209,-0.020905269045000452
sub-59,TP7,0.8303404426410315,-11.17253753882157,0.9628082310916326,-11.102919376442625,-11.502963221766887,-11.486059292272738,0.01690392949414843,-11.818667992506798,-11.852129805346243,-0.033461812839444605,-12.002877981462602,-12.065727607534257,-0.0628496260716549,-12.25283536131046,-12.355561765165017,-0.10272640385455745,-12.45463968223525,-12.58956079890863,-0.13492111667338058,0.13246778845060114,0.06961816237894602
sub-59,TP9,0.7245901654695552,-11.209907244920046,0.8577470865936166,-11.06294797174859,-11.498250661650674,-11.404279854826068,0.0939708068246059,-11.773747988195872,-11.73040493969434,0.04334304850153181,-11.934497410389602,-11.920695058342208,0.013802352047393995,-12.152620784759065,-12.178902660100276,-0.02628187534121018,-12.328723764672064,-12.387367838292343,-0.0586440736202789,0.1331569211240614,0.14695927317145596
sub-59,Pz,0.8648980314705319,-11.44737198868534,0.6513530886637353,-11.648406200871047,-11.791549518829152,-11.907605654622452,-0.11605613579330054,-12.120393473328487,-12.155257421255982,-0.034863947927494365,-12.312270020155871,-12.299759289534784,0.012510730621087873,-12.572630270819232,-12.495836106990948,0.07679416382828386,-12.782833400700447,-12.654139690665573,0.12869371003487373,-0.2135449428067966,-0.20103421218570716
sub-59,P1,0.9308742612068546,-11.35436464416935,0.6835652570070857,-11.585012568330068,-11.724796755746581,-11.857030532631372,-0.13223377688479054,-12.078725614477413,-12.116929727788948,-0.038204113311534726,-12.285238905376204,-12.268577825337154,0.01666108003905009,-12.565459980191015,-12.474351471690046,0.09110850850096952,-12.791697844207025,-12.640483837902792,0.1512140063042331,-0.24730900419976887,-0.2306479241607189
sub-59,P3,0.783164746223022,-11.303232198016422,0.4398266407023875,-11.57665620471459,-11.614884783920045,-11.751680821929892,-0.1367960380098463,-11.912652824546257,-11.91890785512919,-0.006255030582932974,-12.086396944239445,-12.016482845416977,0.06991409882246735,-12.322153024399144,-12.14888385716052,0.17326916723862418,-12.512491856121084,-12.255778465677077,0.2567133904440073,-0.34333810552063454,-0.2734240066981677
sub-59,P5,0.6333073899141722,-11.359701366492809,0.5911372357165864,-11.417608135933444,-11.61171971472732,-11.652845292640865,-0.04112557791354554,-11.852510303831723,-11.877602315054636,-0.025092011222913158,-11.993008756406981,-12.00874537165003,-0.015736615243048035,-12.183653277246812,-12.186695411154611,-0.0030421339077992826,-12.337571069510162,-12.330364251428982,0.007206818081179733,-0.04217015419758585,-0.057906769440634775
sub-59,P7,0.8663401985879892,-11.21908524004484,0.9018628247337924,-11.137657546796962,-11.56383666618388,-11.496544847092515,0.0672918190913645,-11.893228948833698,-11.839443231538088,0.05378571729561088,-12.08542543863283,-12.039520371530754,0.0459050671020762,-12.346219824857304,-12.311008133749874,0.03521169110742939,-12.556773456220627,-12.530195114855884,0.026578341364743352,0.03552262614580326,0.08142769324787835
sub-59,PO3,0.2819241438338001,-11.473348239737332,0.0189422124810627,-11.586691452246123,-11.585537135979411,-11.594229316445105,-0.008692180465693866,-11.692727864774941,-11.601431358573295,0.09129650620164576,-11.755272383571132,-11.605633664727186,0.14963871884394564,-11.840140007366992,-11.611335838868227,0.2288041684987654,-11.908658301161914,-11.615939517227424,0.2927187839344896,-0.2629819313527374,-0.11334321250879142
sub-59,PO7,0.5933780849323235,-11.34276475307489,0.4180072030137094,-11.368790576966616,-11.578893633338657,-11.535132366958866,0.04376126637979105,-11.80450265181523,-11.694063404661103,0.11043924715412778,-11.936142838007214,-11.786797779980326,0.14934505802688847,-12.114767440341492,-11.912630486491055,0.20213695385043629,-12.258980892236655,-12.014222141448322,0.24475875078833376,-0.17537088191861405,-0.026025823891725253
sub-59,Oz,0.1889501495007262,-11.436398854915542,0.201492199224459,-11.395796253430898,-11.511589679046443,-11.475978060937628,0.03561161810881508,-11.583430650009708,-11.552587660199961,0.030842989809746868,-11.625349004416268,-11.597288452655357,0.028060551760910712,-11.68222866710118,-11.657943648514221,0.02428501858695853,-11.72815074273482,-11.706913919439245,0.021236823295575746,0.012542049723732795,0.04060260148464323
sub-59,O1,0.1533641493668704,-11.432592577331391,-0.0245664801237056,-11.455325590053633,-11.493622308260424,-11.445549604740163,0.04807270352026016,-11.551933081925245,-11.436209152827846,0.11572392909739904,-11.585956726698262,-11.430759109929927,0.15519761676833532,-11.63212393591718,-11.423363862524809,0.20876007339237113,-11.669397259517739,-11.417393273132452,0.25200398638528654,-0.177930629490576,-0.022733012722241597
sub-59,Fpz,0.855231411091016,-11.37687933537294,0.8479331262097869,-11.353579995703466,-11.7172101305191,-11.691006511300698,0.02620361921840164,-12.042378727280783,-12.013400218105323,0.02897850917545952,-12.232110746463956,-12.201513121913253,0.030597624550702918,-12.489561054436386,-12.45676642721953,0.03279462721685533,-12.697414827763172,-12.662846439630027,0.034568388133145334,-0.007298284881229078,0.023299339669474506
sub-59,Fp2,0.494686706386195,-11.453217088889016,0.4531188314324547,-11.512599434752168,-11.65007272111828,-11.692913546461863,-0.04284082534358369,-11.8381581680116,-11.865194420003709,-0.027036251992109683,-11.947903795275211,-11.965718266184624,-0.01781447090941235,-12.096819332353675,-12.102120626046004,-0.005301293692328457,-12.217047024184827,-12.212245742660361,0.004801281524466461,-0.041567874953740314,-0.05938234586315261
sub-59,AF4,0.7863502650547509,-11.414335711128588,0.5718720992605386,-11.487994202052729,-11.727255942423735,-11.715564990191764,0.011690952231971252,-12.026235153120453,-11.932997191151836,0.093237961968617,-12.200685976183339,-12.059866301313267,0.1408196748700714,-12.437400993063141,-12.23201695687402,0.2053840361891215,-12.628514027065998,-12.371003635976436,0.2575103910895624,-0.2144781657942123,-0.07365849092414045
sub-59,AF8,0.8880849526104779,-11.15793125218489,0.0056966501259471,-11.569010222389071,-11.511335785928209,-11.571277147389592,-0.059941361461383735,-11.848995668505632,-11.573443077807575,0.27555259069805693,-12.046016204795368,-11.574706872515018,0.47130933228035055,-12.313356414228947,-11.576421735077732,0.736934679151215,-12.529194848179058,-11.57780623780839,0.9513886103706675,-0.8823883024845308,-0.4110789702041817
sub-59,F2,0.9752787154030644,-11.547271777063337,0.8896598617576346,-11.516821097101928,-11.935374197528485,-11.870852350204926,0.06452184732355981,-12.306186128926784,-12.209111030944772,0.09707509798201208,-12.5225504924664,-12.406480958859563,0.11606953360683825,-12.816138639935359,-12.674295263186881,0.14184337674847747,-13.053168475852196,-12.890516459982976,0.16265201586922018,-0.08561885364542987,0.030450679961408156
sub-59,F4,0.9274691148359052,-11.475501626431477,0.6966564345415077,-11.564069216370973,-11.844578694032323,-11.841296683973852,0.0032820100584718404,-12.197212877833248,-12.106173291997258,0.09103958583598981,-12.402970741267382,-12.26072565091248,0.1422450903549013,-12.682166764884911,-12.470440134381795,0.2117266305031169,-12.907577048771435,-12.639754154837515,0.26782289393391956,-0.2308126802943975,-0.08856758993949576
sub-59,F6,0.8739000638687929,-11.335932679775173,0.4984277894066737,-11.501217422612928,-11.683692478769615,-11.699561781451804,-0.015869302682189,-12.01595910718502,-11.889069630165686,0.1268894770193345,-12.209832743643966,-11.999645212019601,0.21018753162436532,-12.472902876081141,-12.1496869273035,0.3232159487776407,-12.68529384235064,-12.270823844651922,0.41446999769871873,-0.3754722744621192,-0.16528474283775552
sub-59,F8,0.972815882251372,-11.084431792672696,0.4703662153932554,-11.25040953805429,-11.471554153292102,-11.437587073886917,0.033967079405185174,-11.841429687839668,-11.616425596700774,0.22500409113889397,-12.057247674924067,-11.720775753447546,0.3364719214765213,-12.35009443574005,-11.862370093227861,0.4877243425121893,-12.58652570949346,-11.976686980384995,0.6098387291084642,-0.5024496668581167,-0.1659777453815945
sub-59,FC2,1.2319202594760923,-11.562053230021514,0.7724401075472482,-12.088284498571578,-12.05228358876069,-12.39566932166756,-0.3433857329068708,-12.520673520305778,-12.689359734105945,-0.1686862138001679,-12.793973489497606,-12.860724606118827,-0.06675111662122113,-13.164818439866064,-13.09325224834446,0.0715661915216046,-13.464221935866247,-13.280984584809774,0.18323735105647287,-0.45948015192884406,-0.526231268550065
sub-59,FC4,0.9128203487282672,-11.762167724233429,0.6824934797107369,-11.793908867240662,-12.125415461722367,-12.06550032847536,0.05991513324700648,-12.472480019971963,-12.324992021856255,0.14748799811570734,-12.674988072961696,-12.4764023469514,0.19858572601029678,-12.94977437858136,-12.681853356189418,0.26792102239194193,-13.17162445493742,-12.847725239739434,0.3238992151979865,-0.2303268690175303,-0.031741143007232964
sub-59,FC6,0.8124215869478216,-11.527981478849618,0.4655422933567463,-11.536779815451997,-11.851276532204984,-11.722037719707581,0.12923881249740354,-12.16016835257173,-11.899042133134017,0.2611262194377133,-12.34040306579744,-12.002322108808743,0.3380809569886978,-12.584966332593668,-12.142464303359324,0.442502029234344,-12.782415689796089,-12.255608793917691,0.5268068958783978,-0.34687929359107533,-0.008798336602378498
sub-59,FT8,0.6641712384968476,-11.252673046549448,0.6921094989627755,-11.184154067078891,-11.516973354956601,-11.459572127098138,0.057401227858463244,-11.769498726254623,-11.722719939099171,0.046778787155451695,-11.916844285046295,-11.876263566041667,0.04058071900462856,-12.116779750091142,-12.084609285513432,0.032170464577710334,-12.278198631888976,-12.252818227618594,0.025380404270382684,0.027938260465927955,0.06851897947055718
sub-59,C2,0.9489890320704804,-12.339626575096393,0.8686484930587142,-12.269941841061222,-12.717267278748189,-12.615611829921958,0.10165544882623045,-13.0780835770024,-12.945881752078728,0.13220182492367272,-13.288615607166873,-13.138590334119936,0.15002527304693736,-13.574289771376215,-13.400079586218924,0.1742101851572908,-13.80493021395532,-13.611194220966205,0.19373599298911515,-0.08034053901176619,0.06968473403517095
sub-59,C4,0.914349667539058,-11.759761858264287,0.7890275932863724,-11.76202771031684,-12.123618172894055,-12.076013357631696,0.04760481526235871,-12.471264195347674,-12.376010518619827,0.09525367672784668,-12.674111525803346,-12.551055303603212,0.1230562222001339,-12.94935820225799,-12.78857627658897,0.1607819256690206,-13.171579961273645,-12.980340003220933,0.1912399580527122,-0.1253220742526856,-0.002265852052552475
sub-59,C6,0.9057337526655198,-11.393002775965131,0.5751855373209864,-11.506126157381292,-11.753430473355406,-11.735015495090837,0.018414978264569726,-12.097800628116476,-11.953707502450206,0.14409312566627008,-12.298736528630652,-12.08131169470228,0.21742483392837286,-12.571389556268274,-12.254459794508,0.31692976176027443,-12.791517320145417,-12.39425176513107,0.39726555501434646,-0.3305482153445334,-0.11312338141616074
sub-59,T8,0.8969048347224634,-11.354692310229764,0.7473921081453514,-11.256370881235515,-11.711606627937213,-11.55378810323229,0.15781852470492375,-12.052619928844184,-11.837954984715688,0.21466494412849535,-12.251597144952227,-12.003762989380867,0.24783415557135946,-12.521592403459735,-12.228750432455156,0.2928419710045791,-12.739574404347985,-12.410395152022337,0.32917925232564826,-0.149512726577112,0.09832142899424845
sub-59,CPz,1.0759405129181083,-11.812004359672937,0.9999045874273202,-11.871037688181046,-12.240164136714165,-12.268939728373084,-0.028775591658918742,-12.64924881513858,-12.649114693151956,0.00013412198662443586,-12.887944872591046,-12.870942275608366,0.01700259698267992,-13.211835240529485,-13.171943549226008,0.03989169130347747,-13.473329723291632,-13.414958409026818,0.058371314264814345,-0.07603592549078808,-0.05903332850810905
sub-59,CP2,0.935837284876444,-11.810875235040797,0.8033803323680749,-11.942249939131491,-12.183282332300145,-12.261947115560988,-0.0786647832608427,-12.539098188423036,-12.567401349297336,-0.02830316087429985,-12.74671251991724,-12.745630271499566,0.0010822484176742364,-13.028427613725789,-12.987471849468855,0.04095576425693359,-13.25587168133004,-13.18272383780054,0.07314784352950099,-0.13245695250836909,-0.1313747040906943
sub-59,CP4,0.8576944091657437,-11.633048474442422,0.7173457802136282,-11.68155314427969,-11.974359395063797,-11.967013730278751,0.007345664785045614,-12.300464451381806,-12.239756660110356,0.06070779127145087,-12.490742883608165,-12.398898924493318,0.091843959114847,-12.74893462788035,-12.614841521600601,0.13409310627974946,-12.957387003453137,-12.789183840257069,0.16820316319606832,-0.14034862895211553,-0.048504669837267755
sub-59,CP6,0.8923121646404846,-11.355554442084268,0.6282441935746845,-11.513275680298497,-11.710641152619466,-11.763279180137763,-0.05263802751829694,-12.049908268731796,-12.002144685074901,0.04776358365689504,-12.247866606724752,-12.14151987387318,0.1063467328515717,-12.516479333777395,-12.33064022074089,0.18583911303650602,-12.733345141090663,-12.483327463645775,0.25001767744488745,-0.26406797106580004,-0.15772123821422923
sub-59,TP8,0.9258378773944176,-11.170643421984408,0.5547375777017656,-11.219877973117846,-11.539071354943644,-11.440630249599192,0.0984411053444525,-11.891085323931414,-11.65154771284127,0.23953761109014415,-12.096481299378826,-11.774615550819611,0.32186574855921535,-12.375186271596418,-11.941608201429823,0.433578070166595,-12.600200102718217,-12.07643053984742,0.5237695628707968,-0.371100299692652,-0.049234551133437776
sub-59,TP10,0.7081075081553286,-11.213593336916944,0.2453527555258037,-11.219251164134024,-11.49537764485301,-11.31688684179567,0.17849080305733978,-11.764608079794058,-11.4101727176315,0.3544353621625582,-11.921700845072273,-11.464603919659828,0.4570969254124453,-12.134862445181904,-11.538462458591907,0.5963999865899972,-12.306959512224088,-11.598092513534702,0.7088669986893859,-0.4627547526295249,-0.005657827217079969
sub-59,P2,0.7600239889174517,-11.472760840638166,0.5482568087736511,-11.689672646829116,-11.775204793378933,-11.907845966067006,-0.13264117268807318,-12.064174457935845,-12.11629936810768,-0.05212491017183396,-12.232784829555618,-12.237929455602767,-0.005144626047149714,-12.461574847643961,-12.402971200370647,0.0586036472733138,-12.646289594865232,-12.53621846535397,0.11007112951126174,-0.21176718014380058,-0.21691180619095007
sub-59,P4,0.6452255181755819,-11.343556917507668,0.4351229340639581,-11.549889224250627,-11.600317965805878,-11.723042048405441,-0.12272408259956258,-11.845639961255431,-11.888480679463097,-0.04284071820766577,-11.98878243568325,-11.985012158314586,0.00377027736866431,-12.183014670621935,-12.115997213269157,0.06701745735277775,-12.33982902152193,-12.221748642102717,0.11808037941921334,-0.21010258411162386,-0.20633230674295966
sub-59,P6,0.6102997122717372,-11.319443717584887,0.4110749351138791,-11.326277499345116,-11.562306390378845,-11.48986066258919,0.07244572778965441,-11.794349201797917,-11.646155974105357,0.14819322769256082,-11.929743429856625,-11.737352434458995,0.1923909953976306,-12.113461949595514,-11.861098320393896,0.2523636292016178,-12.261788000779845,-11.96100517048782,0.30078283029202524,-0.19922477715785808,-0.006833781760228419
sub-59,P8,0.6306083001760511,-11.33563928449776,0.3941070785897776,-11.334753294275009,-11.586583556938475,-11.491584268546736,0.09499928839173855,-11.826347921782057,-11.641428210264689,0.1849197115173684,-11.96624758467381,-11.728860372864787,0.23738721180902367,-12.156079598541478,-11.847498425023812,0.30858117351766623,-12.309341409301647,-11.943281440377728,0.3660599689239188,-0.23650122158627346,0.0008859902227502658
sub-59,POz,0.3390869570716758,-11.51035617006907,0.3402570140991684,-11.453112962280942,-11.645292436706747,-11.588514841422286,0.05677759528446025,-11.77421710970318,-11.717884383254015,0.056332726449165094,-11.849443127140745,-11.793369976380111,0.056073150760633794,-11.951518472357744,-11.895797543859022,0.055720928498722344,-12.033929504739419,-11.978492944617509,0.055436560121910006,0.0011700570274926214,0.05724320778812775
sub-59,PO4,0.1646688689160263,-11.508790229928747,0.030946935041024,-11.588566229043408,-11.574318561053206,-11.600881252642006,-0.026562691588800647,-11.636927516175014,-11.612647625241122,0.024279890933891934,-11.673459098844774,-11.619513164084433,0.05394593476034082,-11.723029367740558,-11.628829119805646,0.09420024793491244,-11.763050168321287,-11.636350402510837,0.12669976581045006,-0.1337219338750023,-0.07977599911466093
sub-59,PO8,0.2014011495655389,-11.406278687093115,0.0116757072935461,-11.39388389085998,-11.486424262297785,-11.398530121921626,0.08789414037615906,-11.562999243456243,-11.402969357089567,0.1600298863666758,-11.607679836658654,-11.405559598153527,0.2021202385051275,-11.66830762383909,-11.409074336269477,0.2592332875696126,-11.717255766232674,-11.411911977387133,0.3053437888455406,-0.18972544227199278,0.012394796233134997
sub-59,O2,0.1679603447090606,-11.52615598135462,0.0513272979702338,-11.564362397469385,-11.592994122384702,-11.584787582868772,0.008206539515930089,-11.656854533604843,-11.604302798563737,0.05255173504110644,-11.69411632606368,-11.615689695439618,0.07842663062406174,-11.74467742790317,-11.631140751725042,0.11353667617812846,-11.785498182337937,-11.643615238068067,0.14188294426987014,-0.1166330467388268,-0.03820641611476461
sub-60,Fp1,0.6725775465347094,-11.38638994733558,0.874337141589179,-11.119311033768726,-11.65403546203622,-11.467244763475009,0.1867906985612109,-11.909757006151528,-11.799677573753208,0.11007943239832052,-12.05896749387029,-11.993648175357905,0.06531931851238504,-12.261433509787324,-12.256849881299352,0.004583628487971225,-12.424895444287335,-12.469347074085139,-0.044451629797803704,0.2017595950544696,0.26707891356685387
sub-60,AF3,0.5746674289814981,-11.141867845649054,0.6996357334782028,-11.19923332285276,-11.37055100732149,-11.477646372700342,-0.10709536537885178,-11.58904602406576,-11.7436557436719,-0.1546097196061389,-11.716535274630552,-11.898869056330962,-0.18233378170041092,-11.889527408285083,-12.109480398146271,-0.21995298986118783,-12.029193458868317,-12.279518501602018,-0.25032504273370115,0.12496830449670471,-0.057365477203704884
